Action Type,Security ID,Announce/Declared Date,Effective Date,Amd Flag,Name,Spun-off Company name,Spun off Company ticker,Terms
Spin-off,OXYUSD EZ Equity,6/29/2020,7/2/2020,Y,Occidental Petroleum Corp,Occidental Petroleum Corp,OXY/WS US Equity,1 per 8
Spin-off,OPC TH Equity,6/29/2020,7/2/2020,Y,Occidental Petroleum Corp,Occidental Petroleum Corp,OXY/WS US Equity,1 per 8
Spin-off,OXYUSD EP Equity,6/29/2020,7/2/2020,Y,Occidental Petroleum Corp,Occidental Petroleum Corp,OXY/WS US Equity,1 per 8
Spin-off,OXY1* MM Equity,6/29/2020,7/2/2020,Y,Occidental Petroleum Corp,Occidental Petroleum Corp,OXY/WS US Equity,1 per 8
Spin-off,OXYN TQ Equity,6/29/2020,7/2/2020,Y,Occidental Petroleum Corp,Occidental Petroleum Corp,OXY/WS US Equity,1 per 8
Spin-off,OCPET BB Equity,6/29/2020,7/2/2020,Y,Occidental Petroleum Corp,Occidental Petroleum Corp,OXY/WS US Equity,1 per 8
Spin-off,TEST1 US Equity,6/29/2020,7/2/2020,Y,FLOTSAM PLEASE NO HELP THIS THAT- THAT'S A 20 NARG NOTE.,Occidental Petroleum Corp,OXY/WS US Equity,1 per 8
Spin-off,FTV US Equity,9/4/2019,10/9/2020,Y,Fortive Corp,Vontier Corp,VNT US Equity,2 per 5
Spin-off,FTV1EUR EZ Equity,9/4/2019,10/9/2020,Y,Fortive Corp,Vontier Corp,VNT US Equity,2 per 5
Spin-off,FTV1USD EU Equity,9/4/2019,10/9/2020,Y,Fortive Corp,Vontier Corp,VNT US Equity,2 per 5
Spin-off,FTV1USD EO Equity,9/4/2019,10/9/2020,Y,Fortive Corp,Vontier Corp,VNT US Equity,2 per 5
Spin-off,F03 GR Equity,9/4/2019,10/9/2020,Y,Fortive Corp,Vontier Corp,VNT US Equity,2 per 5
Spin-off,FTV1EUR EO Equity,9/4/2019,10/9/2020,Y,Fortive Corp,Vontier Corp,VNT US Equity,2 per 5
Spin-off,0IREL PO Equity,9/4/2019,10/9/2020,Y,Fortive Corp,Vontier Corp,VNT US Equity,2 per 5
Spin-off,F03 TH Equity,9/4/2019,10/9/2020,Y,Fortive Corp,Vontier Corp,VNT US Equity,2 per 5
Spin-off,FTV1USD EZ Equity,9/4/2019,10/9/2020,Y,Fortive Corp,Vontier Corp,VNT US Equity,2 per 5
Spin-off,FTV1GBX EO Equity,9/4/2019,10/9/2020,Y,Fortive Corp,Vontier Corp,VNT US Equity,2 per 5
Spin-off,0IREL L3 Equity,9/4/2019,10/9/2020,Y,Fortive Corp,Vontier Corp,VNT US Equity,2 per 5
Spin-off,FTV1USD EP Equity,9/4/2019,10/9/2020,Y,Fortive Corp,Vontier Corp,VNT US Equity,2 per 5
Spin-off,0IREL S2 Equity,9/4/2019,10/9/2020,Y,Fortive Corp,Vontier Corp,VNT US Equity,2 per 5
Spin-off,F03 QT Equity,9/4/2019,10/9/2020,Y,Fortive Corp,Vontier Corp,VNT US Equity,2 per 5
Spin-off,FTV1EUR EP Equity,9/4/2019,10/9/2020,Y,Fortive Corp,Vontier Corp,VNT US Equity,2 per 5
Spin-off,0IREL B3 Equity,9/4/2019,10/9/2020,Y,Fortive Corp,Vontier Corp,VNT US Equity,2 per 5
Spin-off,FTV* MM Equity,9/4/2019,10/9/2020,Y,Fortive Corp,Vontier Corp,VNT US Equity,2 per 5
Spin-off,F03 GZ Equity,9/4/2019,10/9/2020,Y,Fortive Corp,Vontier Corp,VNT US Equity,2 per 5
Spin-off,0IRE LN Equity,9/4/2019,10/9/2020,Y,Fortive Corp,Vontier Corp,VNT US Equity,2 per 5
Spin-off,FTV1EUR EU Equity,9/4/2019,10/9/2020,Y,Fortive Corp,Vontier Corp,VNT US Equity,2 per 5
Spin-off,FTV1GBX EU Equity,9/4/2019,10/9/2020,Y,Fortive Corp,Vontier Corp,VNT US Equity,2 per 5
Spin-off,F03 SW Equity,9/4/2019,10/9/2020,Y,Fortive Corp,Vontier Corp,VNT US Equity,2 per 5
Spin-off,PFE US Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,USPFE KZ Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFE EP Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,4PFE TE Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFEZ PO Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFED L3 Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFEEUR EP Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFEGBX EZ Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFES EB Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFE-RM RM Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,0Q1NL L3 Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFE QT Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFED B3 Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFECHF EO Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFEN TQ Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFED S2 Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFECHF EU Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFE SS Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFEGBX EO Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFEGBP EO Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFESEK EU Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFZL B3 Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFES B3 Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFE SW Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFE* MM Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFES I2 Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFEZ B3 Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFE CI Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFECAD EO Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFECHF EZ Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFES IX Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFESEK EO Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFEEUR EO Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFE EU Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,0Q1N LN Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFEEUR EU Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFE TH Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFE GZ Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFEN PO Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFE AV Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFZ PZ Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFECO CB Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,0Q1NL PO Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFEGBX EU Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFZL L3 Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,0Q1NL S2 Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFED PO Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,0Q1NL B3 Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFEGBX EP Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFEZ L3 Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFESEK EZ Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFE EZ Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFECHF EP Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFZL PO Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFE PE Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFES L3 Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFE GR Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFES PO Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFEEUR EZ Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFESEK EP Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFE EO Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,PFECAD EU Equity,6/29/2020,11/17/2020,Y,Pfizer Inc,Viatris Inc,VTRS US Equity,.1241  : 1
Spin-off,MRK US Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRKGBX EP Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,6MK GR Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRKUSD SW Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,6MK QT Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRKGBX EO Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRKP L3 Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,6MKD PO Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRK AV Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,6MKD L3 Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,6MK TH Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,0QAH LN Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,6MKD B3 Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRKRON EP Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRK EO Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRKCAD EO Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRKJPY EO Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,6MKD S2 Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRKRON EZ Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRKP PO Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,4MRKX TE Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRKEUR EZ Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRKN L3 Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRKCHF EP Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRKCHF EU Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRKGBX EU Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRKN TQ Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRK CI Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRK FP Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRKN B3 Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRKGBX EZ Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,6MK GZ Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRKEUR EP Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRKEUR EU Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRK RO Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRKN PO Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRK* MM Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRK EU Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRKJPY EU Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRKP B3 Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRK1 SW Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRKCAD EU Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRKCHF EO Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRKEUR EO Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRK EZ Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRKCHF EZ Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,MRK EP Equity,2/5/2020,6/3/2021,Y,Merck & Co Inc,Organon & Co,OGN US Equity,1 per 10
Spin-off,DTE US Equity,10/27/2020,7/1/2021,Y,DTE Energy Co,DT Midstream Inc,DTM US Equity,1 per 2
Spin-off,DTEEUR EZ Equity,10/27/2020,7/1/2021,Y,DTE Energy Co,DT Midstream Inc,DTM US Equity,1 per 2
Spin-off,DTE1USD EZ Equity,10/27/2020,7/1/2021,Y,DTE Energy Co,DT Midstream Inc,DTM US Equity,1 per 2
Spin-off,DGY QT Equity,10/27/2020,7/1/2021,Y,DTE Energy Co,DT Midstream Inc,DTM US Equity,1 per 2
Spin-off,DGY SW Equity,10/27/2020,7/1/2021,Y,DTE Energy Co,DT Midstream Inc,DTM US Equity,1 per 2
Spin-off,DTE1USD EO Equity,10/27/2020,7/1/2021,Y,DTE Energy Co,DT Midstream Inc,DTM US Equity,1 per 2
Spin-off,DGY TE Equity,10/27/2020,7/1/2021,Y,DTE Energy Co,DT Midstream Inc,DTM US Equity,1 per 2
Spin-off,DTEEUR EO Equity,10/27/2020,7/1/2021,Y,DTE Energy Co,DT Midstream Inc,DTM US Equity,1 per 2
Spin-off,0I6Q LN Equity,10/27/2020,7/1/2021,Y,DTE Energy Co,DT Midstream Inc,DTM US Equity,1 per 2
Spin-off,DTE1USD EP Equity,10/27/2020,7/1/2021,Y,DTE Energy Co,DT Midstream Inc,DTM US Equity,1 per 2
Spin-off,0I6QL L3 Equity,10/27/2020,7/1/2021,Y,DTE Energy Co,DT Midstream Inc,DTM US Equity,1 per 2
Spin-off,DGY GR Equity,10/27/2020,7/1/2021,Y,DTE Energy Co,DT Midstream Inc,DTM US Equity,1 per 2
Spin-off,DTEEUR EP Equity,10/27/2020,7/1/2021,Y,DTE Energy Co,DT Midstream Inc,DTM US Equity,1 per 2
Spin-off,0I6QL S2 Equity,10/27/2020,7/1/2021,Y,DTE Energy Co,DT Midstream Inc,DTM US Equity,1 per 2
Spin-off,DGY TH Equity,10/27/2020,7/1/2021,Y,DTE Energy Co,DT Midstream Inc,DTM US Equity,1 per 2
Spin-off,0I6QL PO Equity,10/27/2020,7/1/2021,Y,DTE Energy Co,DT Midstream Inc,DTM US Equity,1 per 2
Spin-off,DTE1USD EU Equity,10/27/2020,7/1/2021,Y,DTE Energy Co,DT Midstream Inc,DTM US Equity,1 per 2
Spin-off,DTEEUR EU Equity,10/27/2020,7/1/2021,Y,DTE Energy Co,DT Midstream Inc,DTM US Equity,1 per 2
Spin-off,0I6QL B3 Equity,10/27/2020,7/1/2021,Y,DTE Energy Co,DT Midstream Inc,DTM US Equity,1 per 2
Spin-off,IP US Equity,12/3/2020,10/1/2021,Y,International Paper Co,Sylvamo Corp,SLVM US Equity,1 per 11
Spin-off,IP11EUR EU Equity,12/3/2020,10/1/2021,Y,International Paper Co,Sylvamo Corp,SLVM US Equity,1 per 11
Spin-off,IPCL L1 Equity,12/3/2020,10/1/2021,Y,International Paper Co,Sylvamo Corp,SLVM US Equity,1 per 11
Spin-off,IP1USD EZ Equity,12/3/2020,10/1/2021,Y,International Paper Co,Sylvamo Corp,SLVM US Equity,1 per 11
Spin-off,IP11EUR EO Equity,12/3/2020,10/1/2021,Y,International Paper Co,Sylvamo Corp,SLVM US Equity,1 per 11
Spin-off,INP GZ Equity,12/3/2020,10/1/2021,Y,International Paper Co,Sylvamo Corp,SLVM US Equity,1 per 11
Spin-off,IP11EUR EZ Equity,12/3/2020,10/1/2021,Y,International Paper Co,Sylvamo Corp,SLVM US Equity,1 per 11
Spin-off,IP1USD EP Equity,12/3/2020,10/1/2021,Y,International Paper Co,Sylvamo Corp,SLVM US Equity,1 per 11
Spin-off,INP TH Equity,12/3/2020,10/1/2021,Y,International Paper Co,Sylvamo Corp,SLVM US Equity,1 per 11
Spin-off,0JCB LN Equity,12/3/2020,10/1/2021,Y,International Paper Co,Sylvamo Corp,SLVM US Equity,1 per 11
Spin-off,IP1USD EO Equity,12/3/2020,10/1/2021,Y,International Paper Co,Sylvamo Corp,SLVM US Equity,1 per 11
Spin-off,0JCBL S2 Equity,12/3/2020,10/1/2021,Y,International Paper Co,Sylvamo Corp,SLVM US Equity,1 per 11
Spin-off,IP* MM Equity,12/3/2020,10/1/2021,Y,International Paper Co,Sylvamo Corp,SLVM US Equity,1 per 11
Spin-off,IP TE Equity,12/3/2020,10/1/2021,Y,International Paper Co,Sylvamo Corp,SLVM US Equity,1 per 11
Spin-off,IP1USD EU Equity,12/3/2020,10/1/2021,Y,International Paper Co,Sylvamo Corp,SLVM US Equity,1 per 11
Spin-off,IPCL PO Equity,12/3/2020,10/1/2021,Y,International Paper Co,Sylvamo Corp,SLVM US Equity,1 per 11
Spin-off,INP QT Equity,12/3/2020,10/1/2021,Y,International Paper Co,Sylvamo Corp,SLVM US Equity,1 per 11
Spin-off,INP GR Equity,12/3/2020,10/1/2021,Y,International Paper Co,Sylvamo Corp,SLVM US Equity,1 per 11
Spin-off,IP11EUR EP Equity,12/3/2020,10/1/2021,Y,International Paper Co,Sylvamo Corp,SLVM US Equity,1 per 11
Spin-off,IP SW Equity,12/3/2020,10/1/2021,Y,International Paper Co,Sylvamo Corp,SLVM US Equity,1 per 11
Spin-off,IPCL L3 Equity,12/3/2020,10/1/2021,Y,International Paper Co,Sylvamo Corp,SLVM US Equity,1 per 11
Spin-off,IPCL B3 Equity,12/3/2020,10/1/2021,Y,International Paper Co,Sylvamo Corp,SLVM US Equity,1 per 11
Spin-off,IP-RM RM Equity,12/3/2020,10/1/2021,Y,International Paper Co,Sylvamo Corp,SLVM US Equity,1 per 11
Spin-off,IBM US Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMD PO Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMCHF EO Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBML PO Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMZ L3 Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBM SW Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMMXN EP Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMAB PO Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBM QT Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMCHF EU Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMCHF EP Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMGBX EP Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMGBX EO Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMEUR EP Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBM EU Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMUSD SW Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMMXN EO Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBM* MM Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBM EP Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMD B3 Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMEUR EZ Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBM PE Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBM PZ Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMGBX EU Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBMN PO Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBM CI Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBM EO Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
Spin-off,IBML L3 Equity,10/8/2020,11/4/2021,Y,International Business Machine,Kyndryl Holdings Inc,KD US Equity,1 per 5
